"","hrr","hrrname","hrrpop","hrrcaserate","hrrdeathrate","hrrcaserate100k","hrrdeathrate100k","date"
"23","015","AZ- TUCSON",1221007,0.00051203908426265,1.11765924042833e-05,51.203908426265,1.11765924042833,2020-04-02
"24","423","UT- SALT LAKE CITY",2034274,0.00914420628173072,4.63631527100079e-05,914.420628173072,4.63631527100079,2020-04-02
"25","011","AZ- MESA",1384107,0.000169211729638713,9.87132435290823e-07,16.9211729638713,0.0987132435290823,2020-04-02
"26","014","AZ- SUN CITY",298424,2.34133790114313e-05,2.42067508017176e-07,2.34133790114313,0.0242067508017176,2020-04-02
"27","279","NV- LAS VEGAS",2064056,0.00075020755388041,1.7436350464534e-05,75.020755388041,1.7436350464534,2020-04-02
"28","019","AR- LITTLE ROCK",1557326,0.0115184471591306,0.000242240490196355,1151.84471591306,24.2240490196355,2020-04-02
"29","270","MO- SPRINGFIELD",865127,0.00124533731371135,2.38792146715115e-05,124.533731371135,2.38792146715115,2020-04-02
"30","021","AR- SPRINGDALE",535647,0.00107265344726904,0,107.265344726904,0,2020-04-02
"31","267","MO- JOPLIN",375895,0.00150319542801353,2.5297695098891e-05,150.319542801353,2.5297695098891,2020-04-02
"32","018","AR- JONESBORO",238432,0.000893548397464682,0,89.3548397464682,0,2020-04-02
"33","273","MO- ST LOUIS",3427241,0.00574982053653091,5.67668066316891e-05,574.982053653091,5.67668066316891,2020-04-02
"34","219","LA- SHREVEPORT",694588,0.0066740859434765,0.000328352716321516,667.40859434765,32.8352716321516,2020-04-02
"35","016","AR- FORT SMITH",376522,0.000674972025927326,2.28114458257649e-05,67.4972025927326,2.28114458257649,2020-04-02
"36","379","TN- MEMPHIS",1816203,0.0103924697513471,0.000273556545339977,1039.24697513471,27.3556545339977,2020-04-02
"37","022","AR- TEXARKANA",263672,0.00106027245701793,0,106.027245701793,0,2020-04-02
"38","065","CA- ALAMEDA CO.",1538029,0.000282950024725851,6.03355016066895e-06,28.2950024725851,0.603355016066895,2020-04-02
"39","033","CA- CONTRA COSTA CO.",1042954,0.000294182205068945,3.59833351615549e-06,29.4182205068945,0.359833351615549,2020-04-02
"40","280","NV- RENO",758460,0.00297150412530945,8.01342292638725e-05,297.150412530945,8.01342292638725,2020-04-02
"41","091","CA- STOCKTON",596968,0.000356222668968196,1.18633136146481e-05,35.6222668968196,1.18633136146481,2020-04-02
"42","077","CA- SACRAMENTO",2589156,0.00143483835000119,5.58776053127504e-05,143.483835000119,5.58776053127504,2020-04-02
"43","031","CA- CHICO",300672,0.00012910109584445,0,12.910109584445,0,2020-04-02
"44","058","CA- MODESTO",901093,0.000201251331490854,1.70393491326972e-06,20.1251331490854,0.170393491326972,2020-04-02
"45","081","CA- SAN FRANCISCO",1438721,0.00115382631063214,3.47947606592754e-05,115.382631063214,3.47947606592754,2020-04-02
"46","343","OR- MEDFORD",434585,0.00043559140297635,0,43.559140297635,0,2020-04-02
